ds,temperatura,humedad,velocidad_viento,precipitacion,nubosidad
2021-02-07,15.183333333333332,90.125,7.779166666666666,0.0,77.20833333333333
2021-02-08,15.204166666666666,92.41666666666667,9.095833333333333,0.0,65.375
2021-02-09,17.866666666666667,87.58333333333333,6.604166666666667,0.0,32.416666666666664
2021-02-10,16.474999999999998,90.625,9.604166666666666,0.0,53.25
2021-02-11,16.579166666666666,89.54166666666667,7.208333333333333,0.0,92.875
2021-02-12,17.275000000000002,86.75,8.279166666666667,0.0,36.791666666666664
2021-02-13,17.229166666666668,80.83333333333333,13.620833333333332,0.0,35.291666666666664
2021-02-14,17.183333333333334,78.79166666666667,12.200000000000001,0.0,21.916666666666668
2021-02-15,16.745833333333334,79.875,9.125,0.0,8.291666666666666
2021-02-16,15.545833333333333,79.875,10.433333333333334,0.0,23.166666666666668
2021-02-17,14.904166666666667,78.41666666666667,12.266666666666666,0.0,11.166666666666666
2021-02-18,15.2125,87.0,10.258333333333333,0.6000000000000001,58.666666666666664
2021-02-19,15.829166666666666,59.625,15.266666666666666,0.0,16.083333333333332
2021-02-20,14.904166666666667,64.75,11.1875,0.0,0.0
2021-02-21,15.404166666666667,81.54166666666667,14.975,0.0,9.458333333333334
2021-02-22,15.733333333333334,77.91666666666667,14.516666666666666,0.0,5.125
2021-02-23,16.929166666666667,68.625,12.491666666666667,0.0,0.20833333333333334
2021-02-24,16.462500000000002,85.5,7.845833333333334,0.0,36.583333333333336
2021-02-25,15.125,89.45833333333333,9.4625,0.0,57.708333333333336
2021-02-26,16.04583333333333,85.16666666666667,12.637500000000001,0.0,30.083333333333332
2021-02-27,16.566666666666666,84.29166666666667,13.820833333333333,0.0,38.416666666666664
2021-02-28,17.595833333333335,79.58333333333333,14.954166666666666,0.0,6.833333333333333
2021-03-01,17.900000000000002,84.58333333333333,11.633333333333333,0.0,46.166666666666664
2021-03-02,16.370833333333334,89.75,5.354166666666667,0.0,87.75
2021-03-03,17.087500000000002,84.91666666666667,10.725,0.0,50.166666666666664
2021-03-04,18.05,84.54166666666667,12.9625,0.0,24.875
2021-03-05,15.329166666666666,90.41666666666667,11.904166666666667,0.0,53.208333333333336
2021-03-06,15.729166666666666,86.875,8.775,0.0,51.0
2021-03-07,17.599999999999998,89.29166666666667,13.920833333333334,0.0,23.833333333333332
2021-03-08,19.0625,66.25,13.262500000000001,0.0,0.08333333333333333
2021-03-09,15.616666666666667,86.125,8.029166666666667,0.0,55.916666666666664
2021-03-10,15.575000000000001,96.5,11.204166666666666,8.1,94.29166666666667
2021-03-11,15.695833333333333,80.16666666666667,14.220833333333333,0.0,15.333333333333334
2021-03-12,15.541666666666666,82.125,7.05,0.0,6.583333333333333
2021-03-13,15.0375,86.79166666666667,9.504166666666666,0.0,15.666666666666666
2021-03-14,13.6875,91.33333333333333,8.5375,0.0,99.08333333333333
2021-03-15,14.358333333333334,86.25,7.466666666666666,0.1,95.625
2021-03-16,14.637500000000001,83.58333333333333,7.345833333333334,0.1,81.875
2021-03-17,15.191666666666668,84.875,7.420833333333333,0.0,20.916666666666668
2021-03-18,14.4,86.0,7.620833333333334,0.0,59.25
2021-03-19,14.995833333333332,84.83333333333333,7.720833333333334,0.0,56.5
2021-03-20,15.408333333333333,80.75,11.262500000000001,0.2,59.583333333333336
2021-03-21,15.658333333333333,81.125,7.279166666666666,0.0,13.458333333333334
2021-03-22,15.487499999999999,82.45833333333333,9.341666666666667,0.0,10.0
2021-03-23,15.241666666666667,84.04166666666667,15.287500000000001,0.0,17.291666666666668
2021-03-24,15.137500000000001,78.08333333333333,14.941666666666668,0.0,33.875
2021-03-25,13.825000000000001,75.95833333333333,13.108333333333334,0.0,34.125
2021-03-26,14.908333333333333,79.04166666666667,12.116666666666667,0.0,0.041666666666666664
2021-03-27,16.3125,66.33333333333333,13.137500000000001,0.0,23.416666666666668
2021-03-28,14.883333333333333,80.95833333333333,6.041666666666667,0.0,23.75
2021-03-29,13.483333333333334,86.66666666666667,9.875,0.0,58.666666666666664
2021-03-30,13.366666666666667,90.875,6.620833333333334,0.0,73.41666666666667
2021-03-31,14.004166666666668,89.45833333333333,7.816666666666666,0.0,65.875
2021-04-01,14.120833333333332,90.45833333333333,9.404166666666667,0.0,46.708333333333336
2021-04-02,13.9625,87.91666666666667,10.700000000000001,0.0,27.916666666666668
2021-04-03,13.9625,86.16666666666667,7.3125,0.0,5.041666666666667
2021-04-04,12.808333333333332,90.16666666666667,12.154166666666667,0.0,85.58333333333333
2021-04-05,14.508333333333333,85.125,18.425,0.1,96.45833333333333
2021-04-06,14.845833333333333,86.625,11.487499999999999,3.6,99.45833333333333
2021-04-07,14.370833333333332,91.54166666666667,5.529166666666666,0.0,52.25
2021-04-08,13.275,96.33333333333333,9.237499999999999,3.1999999999999997,81.45833333333333
